image_path,xmin,ymin,xmax,ymax,class
/Users/olivereielson/Desktop/tennis-tracker/train/Montpellier-2022-Quarter-Final-Highlights-3-40_jpg.rf.285b13abba84dbce326b1fd7b1052ff3.jpg,520,342,532,354,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-3-60_jpg.rf.3568b045be2d0c9dccfae77c37e693b3.jpg,493,275,543,387,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-3-60_jpg.rf.3568b045be2d0c9dccfae77c37e693b3.jpg,623,91,662,152,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-3-60_jpg.rf.3568b045be2d0c9dccfae77c37e693b3.jpg,607,142,615,149,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-2-80_jpg.rf.51bca314a4ed57d0dcb7d628baa5b561.jpg,583,240,628,344,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-2-80_jpg.rf.51bca314a4ed57d0dcb7d628baa5b561.jpg,430,72,458,130,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-2-80_jpg.rf.51bca314a4ed57d0dcb7d628baa5b561.jpg,619,142,626,151,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-8-0_jpg.rf.b86d266c23a7aea86d0770a6b33689fa.jpg,439,59,470,109,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-8-0_jpg.rf.b86d266c23a7aea86d0770a6b33689fa.jpg,541,320,593,427,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-8-0_jpg.rf.b86d266c23a7aea86d0770a6b33689fa.jpg,413,81,421,88,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-20_jpg.rf.7ce5669d1452e4ff7df03edd7b4d04b4.jpg,536,100,559,136,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-20_jpg.rf.7ce5669d1452e4ff7df03edd7b4d04b4.jpg,290,310,337,407,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-20_jpg.rf.7ce5669d1452e4ff7df03edd7b4d04b4.jpg,287,309,299,318,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-6-5_jpg.rf.bffad1d7fbb74985d08230222266d2ca.jpg,415,478,521,577,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-6-5_jpg.rf.bffad1d7fbb74985d08230222266d2ca.jpg,510,92,526,147,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-6-5_jpg.rf.bffad1d7fbb74985d08230222266d2ca.jpg,392,515,401,524,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-6-15_jpg.rf.b8b2f420ae02474f2044fd8ce597516e.jpg,430,393,481,468,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-6-15_jpg.rf.b8b2f420ae02474f2044fd8ce597516e.jpg,526,103,559,151,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-6-15_jpg.rf.b8b2f420ae02474f2044fd8ce597516e.jpg,512,172,519,180,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-4-20_jpg.rf.b720400c9469074cc4f125beda5801c2.jpg,379,54,415,93,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-4-20_jpg.rf.b720400c9469074cc4f125beda5801c2.jpg,596,300,652,409,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-4-20_jpg.rf.b720400c9469074cc4f125beda5801c2.jpg,415,84,422,91,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-2-25_jpg.rf.0dac7c20b6f8deb7b9803717d8f65d52.jpg,368,110,410,156,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-2-25_jpg.rf.0dac7c20b6f8deb7b9803717d8f65d52.jpg,628,484,704,577,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-2-25_jpg.rf.0dac7c20b6f8deb7b9803717d8f65d52.jpg,451,158,458,164,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-50_jpg.rf.38a2d19a48f04810946b8344575cdd2d.jpg,369,48,418,97,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-50_jpg.rf.38a2d19a48f04810946b8344575cdd2d.jpg,514,338,614,467,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-50_jpg.rf.38a2d19a48f04810946b8344575cdd2d.jpg,466,80,473,88,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-6-120_jpg.rf.84702cd07c317be042c55ca8de668710.jpg,383,339,484,392,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-6-120_jpg.rf.84702cd07c317be042c55ca8de668710.jpg,304,106,342,162,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-6-120_jpg.rf.84702cd07c317be042c55ca8de668710.jpg,349,371,357,378,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-5-110_jpg.rf.9b0c20ed637eba3bdccfbd76d818285a.jpg,429,367,472,462,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-5-110_jpg.rf.9b0c20ed637eba3bdccfbd76d818285a.jpg,574,193,624,247,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-5-110_jpg.rf.9b0c20ed637eba3bdccfbd76d818285a.jpg,530,226,540,234,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-9-15_jpg.rf.f8a8b39036adbdf51057a208777bb0c9.jpg,443,288,495,377,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-9-15_jpg.rf.f8a8b39036adbdf51057a208777bb0c9.jpg,410,98,444,133,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-9-15_jpg.rf.f8a8b39036adbdf51057a208777bb0c9.jpg,478,83,484,91,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-7-50_jpg.rf.cf874c9553683e73182af52b1bf7f791.jpg,572,416,623,560,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-7-50_jpg.rf.cf874c9553683e73182af52b1bf7f791.jpg,507,112,551,181,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Paris-2020-Quarter-Final-Highlights-7-50_jpg.rf.cf874c9553683e73182af52b1bf7f791.jpg,582,197,590,204,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-60_jpg.rf.25b1cc3147b2c12601819c4b3f7aef0b.jpg,566,266,622,404,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-60_jpg.rf.25b1cc3147b2c12601819c4b3f7aef0b.jpg,395,73,427,132,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-60_jpg.rf.25b1cc3147b2c12601819c4b3f7aef0b.jpg,518,185,528,193,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-7-105_jpg.rf.72a2a6476ed2fcbe16eba1a59882591c.jpg,537,116,555,165,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-7-105_jpg.rf.72a2a6476ed2fcbe16eba1a59882591c.jpg,288,356,326,451,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-7-105_jpg.rf.72a2a6476ed2fcbe16eba1a59882591c.jpg,226,383,234,393,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-6-115_jpg.rf.aa5deb5a0a79941b1e29586907752e78.jpg,289,275,369,411,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-6-115_jpg.rf.aa5deb5a0a79941b1e29586907752e78.jpg,492,59,521,145,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-6-115_jpg.rf.aa5deb5a0a79941b1e29586907752e78.jpg,688,83,695,90,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Montpellier-2022-Quarter-Final-Highlights-5-65_jpg.rf.29ff54984c88dfe3cde4002a576767f6.jpg,652,190,700,279,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Montpellier-2022-Quarter-Final-Highlights-5-65_jpg.rf.29ff54984c88dfe3cde4002a576767f6.jpg,600,66,630,123,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-8-0_jpg.rf.12052b471460bf53e2821159a30f393d.jpg,471,118,498,178,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-8-0_jpg.rf.12052b471460bf53e2821159a30f393d.jpg,360,393,410,517,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Pune-2023-Quarter-Final-Highlights-8-0_jpg.rf.12052b471460bf53e2821159a30f393d.jpg,591,389,599,396,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-2-50_jpg.rf.ed5bcf3ab7b809f806f7308cf9a05a21.jpg,563,188,604,283,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-2-50_jpg.rf.ed5bcf3ab7b809f806f7308cf9a05a21.jpg,673,73,693,127,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-2-20_jpg.rf.ff3909793fa2a15192c61abf7eb42e2d.jpg,392,308,450,410,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-2-20_jpg.rf.ff3909793fa2a15192c61abf7eb42e2d.jpg,538,87,583,128,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-2-20_jpg.rf.ff3909793fa2a15192c61abf7eb42e2d.jpg,512,150,521,158,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-5-120_jpg.rf.c899b781ae5639e970d3de4de232de41.jpg,614,100,637,150,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-5-120_jpg.rf.c899b781ae5639e970d3de4de232de41.jpg,298,435,346,522,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-5-120_jpg.rf.c899b781ae5639e970d3de4de232de41.jpg,352,396,359,406,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-2-0_jpg.rf.115f2a69f0d63ffd4ba1c4e3334bcf41.jpg,685,75,709,132,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-2-0_jpg.rf.115f2a69f0d63ffd4ba1c4e3334bcf41.jpg,519,177,554,268,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-2-0_jpg.rf.115f2a69f0d63ffd4ba1c4e3334bcf41.jpg,328,311,339,322,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-5-80_jpg.rf.1156e3bfa1f434c98b824c51f935c0da.jpg,632,68,668,133,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-5-80_jpg.rf.1156e3bfa1f434c98b824c51f935c0da.jpg,408,310,474,464,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-5-80_jpg.rf.1156e3bfa1f434c98b824c51f935c0da.jpg,466,362,476,373,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-4-90_jpg.rf.50bdd3d08e903c088ddad2d8363cfa90.jpg,599,98,622,147,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-4-90_jpg.rf.50bdd3d08e903c088ddad2d8363cfa90.jpg,392,414,437,498,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-4-90_jpg.rf.50bdd3d08e903c088ddad2d8363cfa90.jpg,618,118,626,127,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-3-25_jpg.rf.de31033844a1a83af6ee142482a43f68.jpg,602,345,650,464,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-3-25_jpg.rf.de31033844a1a83af6ee142482a43f68.jpg,451,57,471,108,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-3-90_jpg.rf.7eb65f9d9194eeb2302b980d9612dafc.jpg,441,29,468,86,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-3-90_jpg.rf.7eb65f9d9194eeb2302b980d9612dafc.jpg,501,193,550,276,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-3-90_jpg.rf.7eb65f9d9194eeb2302b980d9612dafc.jpg,602,52,610,60,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-7-75_jpg.rf.035bb0a5d121e10ec26bbf5519301557.jpg,619,410,673,539,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-7-75_jpg.rf.035bb0a5d121e10ec26bbf5519301557.jpg,451,34,484,101,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-7-75_jpg.rf.035bb0a5d121e10ec26bbf5519301557.jpg,424,65,433,71,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-2-15_jpg.rf.02ceebcf5ed4ce14f569e334fe1fa7a6.jpg,294,390,346,508,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-2-15_jpg.rf.02ceebcf5ed4ce14f569e334fe1fa7a6.jpg,551,198,575,265,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-1-90_jpg.rf.5544705a52db395fc4cb0b324cd5c521.jpg,391,85,415,128,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-1-90_jpg.rf.5544705a52db395fc4cb0b324cd5c521.jpg,551,323,589,433,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-1-90_jpg.rf.5544705a52db395fc4cb0b324cd5c521.jpg,579,354,589,366,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-3-120_jpg.rf.3975322af8a0af14a343165f8a69d234.jpg,514,401,560,485,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-3-120_jpg.rf.3975322af8a0af14a343165f8a69d234.jpg,588,96,608,142,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-3-120_jpg.rf.3975322af8a0af14a343165f8a69d234.jpg,674,258,680,266,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-3-65_jpg.rf.6fdaeb122e4f2ad7d9a6b09057249d7d.jpg,380,67,421,140,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-3-65_jpg.rf.6fdaeb122e4f2ad7d9a6b09057249d7d.jpg,543,333,618,453,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Dallas-2023-Quarter-Final-Highlights-3-65_jpg.rf.6fdaeb122e4f2ad7d9a6b09057249d7d.jpg,461,120,469,129,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-105_jpg.rf.b4da3746415507b0de85f8593fce5965.jpg,387,223,484,324,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-105_jpg.rf.b4da3746415507b0de85f8593fce5965.jpg,323,96,363,141,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Tel-Aviv-2022-Quarter-Final-Highlights-5-105_jpg.rf.b4da3746415507b0de85f8593fce5965.jpg,380,223,391,233,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-1-105_jpg.rf.82a1aa46b3f9e2274e3969a18dbe6c85.jpg,543,304,605,433,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-1-105_jpg.rf.82a1aa46b3f9e2274e3969a18dbe6c85.jpg,390,91,410,132,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-1-105_jpg.rf.82a1aa46b3f9e2274e3969a18dbe6c85.jpg,569,223,577,230,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-2-105_jpg.rf.f308eab3d185df43b6b9e803b2b0db96.jpg,406,383,442,483,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-2-105_jpg.rf.f308eab3d185df43b6b9e803b2b0db96.jpg,534,83,557,121,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-2-105_jpg.rf.f308eab3d185df43b6b9e803b2b0db96.jpg,570,138,578,145,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-5-85_jpg.rf.5287a906847f97eadfd0f98be22dee87.jpg,392,371,452,482,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-5-85_jpg.rf.5287a906847f97eadfd0f98be22dee87.jpg,601,71,626,128,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-5-85_jpg.rf.5287a906847f97eadfd0f98be22dee87.jpg,602,102,610,109,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-1-55_jpg.rf.41ec9183c201ec1c726b1ed70644a31d.jpg,554,74,581,138,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-1-55_jpg.rf.41ec9183c201ec1c726b1ed70644a31d.jpg,428,356,478,495,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Toronto-2021-Quarter-Final-Highlights-1-55_jpg.rf.41ec9183c201ec1c726b1ed70644a31d.jpg,470,344,480,354,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-3-15_jpg.rf.a79fb02207b6dd465582c5fd4e01dbde.jpg,147,334,225,451,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-3-15_jpg.rf.a79fb02207b6dd465582c5fd4e01dbde.jpg,571,56,637,99,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Gijon-2022-Quarter-Final-Highlights-3-15_jpg.rf.a79fb02207b6dd465582c5fd4e01dbde.jpg,643,62,652,72,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-35_jpg.rf.fddd312a02acc8fc2f9fcd34e05f54b2.jpg,299,314,337,388,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-35_jpg.rf.fddd312a02acc8fc2f9fcd34e05f54b2.jpg,527,94,553,132,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-1-35_jpg.rf.fddd312a02acc8fc2f9fcd34e05f54b2.jpg,419,135,428,142,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-3-65_jpg.rf.fe52dd663c74640b71f88930110b1fa7.jpg,443,113,479,163,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-3-65_jpg.rf.fe52dd663c74640b71f88930110b1fa7.jpg,856,393,992,488,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Miami-2022-Monday-Highlights-3-65_jpg.rf.fe52dd663c74640b71f88930110b1fa7.jpg,488,182,498,190,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-6-60_jpg.rf.3139d4b8d060ace717c311bcbe37a0cd.jpg,413,64,436,114,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-6-60_jpg.rf.3139d4b8d060ace717c311bcbe37a0cd.jpg,677,318,751,428,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-6-60_jpg.rf.3139d4b8d060ace717c311bcbe37a0cd.jpg,548,178,555,185,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-50_jpg.rf.44d283b087ca80e055ef2de0fe31a953.jpg,574,424,667,541,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-50_jpg.rf.44d283b087ca80e055ef2de0fe31a953.jpg,473,91,500,133,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2021-Quarter-Final-Highlights-4-50_jpg.rf.44d283b087ca80e055ef2de0fe31a953.jpg,400,190,410,199,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Montpellier-2022-Quarter-Final-Highlights-1-95_jpg.rf.5b8b597b647af9b10566a31ab37e13f3.jpg,411,172,459,262,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Montpellier-2022-Quarter-Final-Highlights-1-95_jpg.rf.5b8b597b647af9b10566a31ab37e13f3.jpg,469,87,503,144,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Montpellier-2022-Quarter-Final-Highlights-1-95_jpg.rf.5b8b597b647af9b10566a31ab37e13f3.jpg,432,135,438,142,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Basel-2019-Tuesday-Highlights-4-50_jpg.rf.7f6492f76cb2e3054455df78748921b5.jpg,566,310,620,455,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Basel-2019-Tuesday-Highlights-4-50_jpg.rf.7f6492f76cb2e3054455df78748921b5.jpg,622,58,643,111,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-6-60_jpg.rf.64bd873250a98c7b66d3e4e130515012.jpg,375,155,414,216,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-6-60_jpg.rf.64bd873250a98c7b66d3e4e130515012.jpg,431,300,496,400,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-6-60_jpg.rf.64bd873250a98c7b66d3e4e130515012.jpg,351,222,360,230,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-0-110_jpg.rf.e8d856d0ed6f7d7b916216cb822e01d4.jpg,535,261,590,372,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-0-110_jpg.rf.e8d856d0ed6f7d7b916216cb822e01d4.jpg,411,74,441,138,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Winston-Salem-2022-Sunday-Highlights-0-110_jpg.rf.e8d856d0ed6f7d7b916216cb822e01d4.jpg,434,94,442,101,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-15_jpg.rf.3c8e8833240ec26dd1601407515aaa49.jpg,346,362,404,482,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-15_jpg.rf.3c8e8833240ec26dd1601407515aaa49.jpg,517,53,544,102,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/United-Cup-2023-Semi-Final-Day-One-Highlights-1-15_jpg.rf.3c8e8833240ec26dd1601407515aaa49.jpg,405,111,414,118,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-7-15_jpg.rf.0238f66a0be54bd3842c41bd68aa303f.jpg,407,362,465,463,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-7-15_jpg.rf.0238f66a0be54bd3842c41bd68aa303f.jpg,669,196,707,238,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Sofia-2020-Quarter-Final-Highlights-7-15_jpg.rf.0238f66a0be54bd3842c41bd68aa303f.jpg,597,218,606,226,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-5-50_jpg.rf.1ff276171e7c161d4b39de5f15d3542e.jpg,648,356,712,471,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-5-50_jpg.rf.1ff276171e7c161d4b39de5f15d3542e.jpg,464,62,487,107,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Stockholm-2022-Quarter-Final-Highlights-5-50_jpg.rf.1ff276171e7c161d4b39de5f15d3542e.jpg,660,314,671,324,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-5-5_jpg.rf.f22c88ee654e51914dbd56d28121e7dc.jpg,368,311,424,380,player-front
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-5-5_jpg.rf.f22c88ee654e51914dbd56d28121e7dc.jpg,514,85,542,116,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Florence-2022-Quarter-Final-Highlights-5-5_jpg.rf.f22c88ee654e51914dbd56d28121e7dc.jpg,460,294,468,302,tennis-ball
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-6-30_jpg.rf.8dc36f2e545553190d3333e703a34694.jpg,513,102,537,148,player-back
/Users/olivereielson/Desktop/tennis-tracker/train/Cologne-2020-Quarter-Final-Highlights-6-30_jpg.rf.8dc36f2e545553190d3333e703a34694.jpg,452,400,491,484,player-front
